<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
20230704,16:09:00,108983,108983,108966,108967,35,0,0
20230704,16:10:00,108967,108968,108962,108964,25,0,0
20230704,16:11:00,108965,108969,108964,108965,22,0,0
20230704,16:12:00,108965,108977,108965,108975,30,0,0
20230704,16:13:00,108975,108977,108973,108974,17,0,0
20230704,16:14:00,108974,108982,108970,108982,21,0,0
20230704,16:15:00,108982,108983,108976,108982,38,0,0
20230704,16:16:00,108982,108990,108982,108982,22,0,0
20230704,16:17:00,108983,108988,108978,108980,23,0,0
20230704,16:18:00,108984,108991,108979,108987,62,0,0
20230704,16:19:00,108986,108994,108984,108994,76,0,0
20230704,16:20:00,108993,108994,108990,108993,16,0,0
20230704,16:21:00,108993,109005,108993,109003,33,0,0
20230704,16:22:00,109000,109003,108996,109000,21,0,0
20230704,16:23:00,109001,109003,108998,108999,13,0,0
20230704,16:24:00,108999,108999,108986,108988,16,0,0
20230704,16:25:00,108988,109000,108988,108994,35,0,0
20230704,16:26:00,108994,109001,108987,108994,52,0,0
20230704,16:27:00,108994,108994,108982,108984,48,0,0
20230704,16:28:00,108984,108989,108982,108986,24,0,0
20230704,16:29:00,108983,108995,108983,108994,39,0,0
20230704,16:30:00,108994,108998,108986,108990,39,0,0
20230704,16:31:00,108991,109001,108990,109000,36,0,0
20230704,16:32:00,109000,109002,108992,108999,25,0,0
20230704,16:33:00,108999,109004,108996,109001,20,0,0
20230704,16:34:00,109000,109004,108998,109003,26,0,0
20230704,16:35:00,109003,109004,108993,108999,68,0,0
20230704,16:36:00,109000,109000,108993,108998,58,0,0
20230704,16:37:00,108998,109008,108998,109007,39,0,0
20230704,16:38:00,109007,109009,108996,108996,21,0,0
20230704,16:39:00,108996,108998,108976,108981,83,0,0
20230704,16:40:00,108982,108987,108979,108983,36,0,0
20230704,16:41:00,108982,108984,108970,108981,35,0,0
20230704,16:42:00,108982,108986,108976,108984,47,0,0
20230704,16:43:00,108983,108992,108983,108989,12,0,0
20230704,16:44:00,108989,108990,108982,108982,16,0,0
20230704,16:45:00,108983,108984,108976,108978,11,0,0
20230704,16:46:00,108977,108987,108977,108983,15,0,0
20230704,16:47:00,108983,108985,108973,108978,54,0,0
20230704,16:48:00,108976,108979,108972,108974,56,0,0
20230704,16:49:00,108974,108974,108973,108973,8,0,0
20230704,16:50:00,108968,108984,108963,108974,52,0,0
20230704,16:51:00,108974,108980,108973,108979,48,0,0
20230704,16:52:00,108979,108984,108969,108983,24,0,0
20230704,16:53:00,108983,108987,108982,108987,37,0,0
20230704,16:54:00,108986,108993,108980,108986,24,0,0
20230704,16:55:00,108986,108994,108983,108990,35,0,0
20230704,16:56:00,108989,108994,108986,108993,28,0,0
20230704,16:57:00,108993,108999,108993,108995,44,0,0
20230704,16:58:00,108995,108999,108993,108998,19,0,0
20230704,16:59:00,108997,109003,108993,108999,46,0,0
20230704,17:00:00,109000,109000,108985,108999,114,0,0
20230704,17:01:00,108999,109005,108998,109000,41,0,0
20230704,17:02:00,108999,109002,108993,109000,38,0,0
20230704,17:03:00,108999,109003,108999,109000,23,0,0
20230704,17:04:00,109000,109007,108993,108995,54,0,0
20230704,17:05:00,108994,108999,108993,108995,37,0,0
20230704,17:06:00,108995,109010,108993,109007,37,0,0
20230704,17:07:00,109009,109017,109007,109012,60,0,0
20230704,17:08:00,109012,109017,109003,109006,50,0,0
20230704,17:09:00,109006,109006,108995,108999,53,0,0
20230704,17:10:00,108999,109009,108998,109008,43,0,0
20230704,17:11:00,109007,109012,109004,109009,52,0,0
20230704,17:12:00,109009,109021,109008,109020,50,0,0
20230704,17:13:00,109020,109020,109009,109019,32,0,0
20230704,17:14:00,109019,109024,109017,109019,29,0,0
20230704,17:15:00,109019,109021,109013,109016,40,0,0
20230704,17:16:00,109016,109021,109008,109009,54,0,0
20230704,17:17:00,109010,109020,109009,109014,29,0,0
20230704,17:18:00,109013,109020,109008,109019,41,0,0
20230704,17:19:00,109017,109020,109016,109018,26,0,0
20230704,17:20:00,109020,109025,109017,109024,20,0,0
20230704,17:21:00,109024,109034,109024,109034,38,0,0
20230704,17:22:00,109033,109049,109033,109039,38,0,0
20230704,17:23:00,109040,109041,109037,109040,15,0,0
20230704,17:24:00,109040,109046,109037,109039,41,0,0
20230704,17:25:00,109040,109045,109040,109043,24,0,0
20230704,17:26:00,109043,109044,109037,109039,17,0,0
20230704,17:27:00,109039,109050,109039,109050,21,0,0
20230704,17:28:00,109050,109070,109050,109069,28,0,0
20230704,17:29:00,109069,109069,109056,109062,54,0,0
20230704,17:30:00,109063,109075,109063,109074,47,0,0
20230704,17:31:00,109074,109075,109064,109067,50,0,0
20230704,17:32:00,109065,109065,109053,109055,38,0,0
20230704,17:33:00,109055,109057,109054,109054,21,0,0
20230704,17:34:00,109055,109056,109039,109039,29,0,0
20230704,17:35:00,109039,109039,109003,109008,72,0,0
20230704,17:36:00,109008,109008,108998,109003,43,0,0
20230704,17:37:00,108999,109008,108992,108993,48,0,0
20230704,17:38:00,108993,108998,108992,108994,29,0,0
20230704,17:39:00,108994,108999,108991,108993,36,0,0
20230704,17:40:00,108991,108994,108983,108994,37,0,0
20230704,17:41:00,108993,109002,108989,108990,46,0,0
20230704,17:42:00,108994,109005,108994,109004,36,0,0
20230704,17:43:00,109004,109009,108990,108990,58,0,0
20230704,17:44:00,108993,109003,108990,109003,31,0,0
20230704,17:45:00,109004,109005,109000,109002,28,0,0
20230704,17:46:00,109003,109005,108997,109002,35,0,0
20230704,17:47:00,109002,109009,108999,109005,35,0,0
20230704,17:48:00,109005,109014,109003,109010,58,0,0
20230704,17:49:00,109010,109013,109009,109013,17,0,0
20230704,17:50:00,109014,109014,109007,109010,31,0,0
20230704,17:51:00,109014,109016,109012,109013,20,0,0
20230704,17:52:00,109014,109016,109012,109014,23,0,0
20230704,17:53:00,109014,109028,109014,109020,28,0,0
20230704,17:54:00,109020,109028,109011,109013,35,0,0
20230704,17:55:00,109013,109014,108990,108994,29,0,0
20230704,17:56:00,108994,109000,108990,108999,24,0,0
20230704,17:57:00,108999,109006,108983,108997,69,0,0
20230704,17:58:00,108997,109015,108997,109013,125,0,0
20230704,17:59:00,109013,109023,109013,109019,94,0,0
20230704,18:00:00,109019,109021,109007,109018,105,0,0
20230704,18:01:00,109019,109028,109012,109017,117,0,0
20230704,18:02:00,109016,109017,109003,109005,78,0,0
20230704,18:03:00,109006,109013,109003,109013,46,0,0
20230704,18:04:00,109014,109015,108999,108999,81,0,0
20230704,18:05:00,108999,109000,108990,108994,41,0,0
20230704,18:06:00,108993,108998,108990,108990,22,0,0
20230704,18:07:00,108991,109004,108990,109004,30,0,0
20230704,18:08:00,109003,109005,108982,108990,53,0,0
20230704,18:09:00,108992,108994,108983,108983,47,0,0
20230704,18:10:00,108986,108995,108984,108993,33,0,0
20230704,18:11:00,108993,108993,108983,108987,58,0,0
20230704,18:12:00,108987,109009,108986,109008,52,0,0
20230704,18:13:00,109008,109014,109004,109007,35,0,0
20230704,18:14:00,109009,109015,109008,109013,27,0,0
20230704,18:15:00,109013,109013,109003,109013,32,0,0
20230704,18:16:00,109013,109013,109007,109008,23,0,0
20230704,18:17:00,109003,109008,108998,109001,35,0,0
20230704,18:18:00,109001,109005,109000,109003,17,0,0
20230704,18:19:00,109003,109004,108997,109003,24,0,0
20230704,18:20:00,109003,109003,108998,108999,26,0,0
20230704,18:21:00,108999,109000,108993,108999,35,0,0
20230704,18:22:00,108999,108999,108992,108994,18,0,0
20230704,18:23:00,108992,108993,108988,108988,31,0,0
20230704,18:24:00,108988,108989,108974,108979,37,0,0
20230704,18:25:00,108979,108985,108978,108983,31,0,0
20230704,18:26:00,108983,108988,108982,108987,30,0,0
20230704,18:27:00,108987,108989,108984,108984,34,0,0
20230704,18:28:00,108985,109004,108983,109003,55,0,0
20230704,18:29:00,109003,109004,108997,108997,10,0,0
20230704,18:30:00,108997,108997,108986,108987,21,0,0
20230704,18:31:00,108987,108992,108986,108990,13,0,0
20230704,18:32:00,108990,108993,108989,108989,7,0,0
20230704,18:33:00,108989,108992,108977,108977,15,0,0
20230704,18:34:00,108977,108978,108969,108972,16,0,0
20230704,18:35:00,108973,108976,108966,108966,17,0,0
20230704,18:36:00,108966,108977,108965,108977,10,0,0
20230704,18:37:00,108977,108983,108977,108981,8,0,0
20230704,18:38:00,108982,108986,108976,108976,15,0,0
20230704,18:39:00,108976,108984,108976,108982,14,0,0
20230704,18:40:00,108982,108988,108981,108982,22,0,0
20230704,18:41:00,108982,108984,108978,108981,15,0,0
20230704,18:42:00,108981,108987,108978,108987,13,0,0
20230704,18:43:00,108986,108993,108986,108993,22,0,0
20230704,18:44:00,108995,109003,108995,109000,27,0,0
20230704,18:45:00,109003,109007,109000,109003,32,0,0
20230704,18:46:00,109000,109006,108995,108998,46,0,0
20230704,18:47:00,108998,109006,108995,108995,31,0,0
20230704,18:48:00,108998,108999,108993,108998,20,0,0
20230704,18:49:00,108998,109002,108993,108994,37,0,0
20230704,18:50:00,108993,108995,108985,108991,31,0,0
20230704,18:51:00,108992,108997,108991,108997,8,0,0
20230704,18:52:00,108997,109006,108995,109006,26,0,0
20230704,18:53:00,109006,109017,109006,109014,29,0,0
20230704,18:54:00,109015,109015,109005,109006,25,0,0
20230704,18:55:00,109005,109009,109004,109009,21,0,0
20230704,18:56:00,109008,109009,109007,109007,12,0,0
20230704,18:57:00,109007,109009,109003,109004,25,0,0
20230704,18:58:00,109004,109008,109003,109008,10,0,0
20230704,18:59:00,109008,109012,109003,109011,30,0,0
20230704,19:00:00,109012,109014,109003,109003,31,0,0
20230704,19:01:00,109003,109004,108998,109002,53,0,0
20230704,19:02:00,109003,109004,108996,109000,30,0,0
20230704,19:03:00,108999,109001,108996,108998,27,0,0
20230704,19:04:00,108995,108995,108978,108983,36,0,0
20230704,19:05:00,108983,108986,108976,108979,31,0,0
20230704,19:06:00,108979,108986,108979,108983,15,0,0
20230704,19:07:00,108984,108984,108972,108974,30,0,0
20230704,19:08:00,108973,108987,108973,108981,42,0,0
20230704,19:09:00,108982,108988,108976,108988,24,0,0
20230704,19:10:00,108988,108988,108983,108984,15,0,0
20230704,19:11:00,108983,108987,108981,108981,18,0,0
20230704,19:12:00,108981,108984,108981,108983,10,0,0
20230704,19:13:00,108983,108988,108976,108976,25,0,0
20230704,19:14:00,108976,108984,108976,108983,35,0,0
20230704,19:15:00,108983,108988,108979,108984,16,0,0
20230704,19:16:00,108984,108984,108980,108980,10,0,0
20230704,19:17:00,108980,108980,108966,108966,9,0,0
20230704,19:18:00,108967,108968,108958,108963,28,0,0
20230704,19:19:00,108963,108969,108956,108965,23,0,0
20230704,19:20:00,108969,108970,108964,108964,18,0,0
20230704,19:21:00,108964,108968,108956,108956,24,0,0
20230704,19:22:00,108956,108957,108952,108955,16,0,0
20230704,19:23:00,108953,108958,108948,108948,21,0,0
20230704,19:24:00,108949,108949,108947,108947,9,0,0
20230704,19:25:00,108947,108948,108942,108942,16,0,0
20230704,19:26:00,108942,108944,108934,108936,22,0,0
20230704,19:27:00,108936,108937,108928,108933,13,0,0
20230704,19:28:00,108933,108933,108925,108925,13,0,0
20230704,19:29:00,108925,108933,108925,108933,13,0,0
20230704,19:30:00,108937,108941,108937,108939,11,0,0
20230704,19:31:00,108939,108948,108939,108947,13,0,0
20230704,19:32:00,108947,108949,108947,108948,8,0,0
20230704,19:33:00,108948,108953,108948,108951,7,0,0
20230704,19:34:00,108949,108952,108949,108950,5,0,0
20230704,19:35:00,108950,108951,108935,108935,15,0,0
20230704,19:36:00,108935,108939,108933,108935,10,0,0
20230704,19:37:00,108932,108935,108925,108926,11,0,0
20230704,19:38:00,108926,108926,108922,108925,22,0,0
20230704,19:39:00,108925,108926,108921,108922,32,0,0
20230704,19:40:00,108922,108926,108920,108923,18,0,0
20230704,19:41:00,108924,108925,108922,108924,21,0,0
20230704,19:42:00,108923,108924,108921,108923,8,0,0
20230704,19:43:00,108923,108925,108921,108923,21,0,0
20230704,19:44:00,108922,108927,108921,108925,22,0,0
20230704,19:45:00,108925,108933,108925,108932,15,0,0
20230704,19:46:00,108932,108944,108932,108943,20,0,0
20230704,19:47:00,108941,108948,108941,108947,16,0,0
20230704,19:48:00,108946,108946,108943,108944,12,0,0
20230704,19:49:00,108943,108946,108932,108946,32,0,0
20230704,19:50:00,108946,108950,108943,108948,9,0,0
20230704,19:51:00,108947,108947,108939,108939,5,0,0
20230704,19:52:00,108939,108946,108939,108940,12,0,0
20230704,19:53:00,108940,108944,108940,108942,4,0,0
20230704,19:54:00,108942,108943,108942,108943,2,0,0
20230704,19:55:00,108943,108958,108943,108957,15,0,0
20230704,19:56:00,108957,108957,108950,108951,13,0,0
20230704,19:57:00,108951,108953,108949,108950,6,0,0
20230704,19:58:00,108953,108955,108949,108952,17,0,0
20230704,19:59:00,108954,108954,108941,108945,26,0,0
20230704,20:00:00,108946,108949,108935,108935,23,0,0
20230704,20:01:00,108936,108944,108934,108940,32,0,0
20230704,20:02:00,108940,108943,108937,108939,17,0,0
20230704,20:03:00,108939,108943,108939,108942,9,0,0
20230704,20:04:00,108943,108949,108943,108949,6,0,0
20230704,20:05:00,108949,108952,108946,108952,5,0,0
20230704,20:06:00,108952,108955,108952,108955,4,0,0
20230704,20:07:00,108955,108957,108955,108957,3,0,0
20230704,20:08:00,108957,108958,108957,108957,3,0,0
20230704,20:09:00,108956,108956,108955,108956,3,0,0
20230704,20:10:00,108956,108956,108955,108956,7,0,0
20230704,20:11:00,108956,108960,108956,108960,4,0,0
20230704,20:12:00,108960,108966,108960,108965,8,0,0
20230704,20:13:00,108965,108968,108960,108967,9,0,0
20230704,20:14:00,108968,108968,108967,108967,2,0,0
20230704,20:15:00,108967,108968,108966,108966,4,0,0
20230704,20:16:00,108966,108967,108963,108963,4,0,0
20230704,20:17:00,108963,108966,108963,108965,4,0,0
20230704,20:18:00,108966,108973,108965,108973,7,0,0
20230704,20:19:00,108972,108972,108965,108967,6,0,0
20230704,20:20:00,108967,108967,108963,108965,8,0,0
20230704,20:21:00,108965,108966,108965,108966,6,0,0
20230704,20:22:00,108966,108966,108960,108960,7,0,0
20230704,20:23:00,108960,108961,108959,108960,5,0,0
20230704,20:24:00,108959,108963,108959,108963,5,0,0
20230704,20:25:00,108965,108965,108963,108964,4,0,0
20230704,20:26:00,108964,108965,108964,108965,4,0,0
20230704,20:27:00,108964,108964,108959,108961,7,0,0
20230704,20:28:00,108960,108960,108956,108956,7,0,0
20230704,20:29:00,108959,108959,108953,108957,11,0,0
20230704,20:30:00,108957,108960,108955,108959,8,0,0
20230704,20:31:00,108957,108965,108957,108965,5,0,0
20230704,20:32:00,108965,108965,108960,108960,4,0,0
20230704,20:33:00,108963,108963,108956,108956,8,0,0
20230704,20:34:00,108957,108957,108950,108950,7,0,0
20230704,20:35:00,108953,108954,108941,108947,13,0,0
20230704,20:36:00,108947,108947,108945,108946,8,0,0
20230704,20:37:00,108945,108947,108942,108942,11,0,0
20230704,20:38:00,108943,108945,108939,108945,11,0,0
20230704,20:39:00,108945,108954,108945,108954,8,0,0
20230704,20:40:00,108953,108954,108952,108953,8,0,0
20230704,20:41:00,108953,108953,108952,108953,3,0,0
20230704,20:42:00,108949,108949,108947,108949,5,0,0
20230704,20:43:00,108949,108949,108945,108945,3,0,0
20230704,20:44:00,108945,108948,108945,108947,3,0,0
20230704,20:45:00,108947,108949,108945,108949,4,0,0
20230704,20:46:00,108952,108953,108952,108952,5,0,0
20230704,20:47:00,108952,108953,108952,108953,2,0,0
20230704,20:48:00,108953,108953,108953,108953,1,0,0
20230704,20:49:00,108952,108952,108944,108947,6,0,0
20230704,20:50:00,108948,108948,108947,108947,4,0,0
20230704,20:51:00,108946,108946,108941,108942,6,0,0
20230704,20:52:00,108941,108954,108941,108954,18,0,0
20230704,20:53:00,108953,108954,108949,108952,11,0,0
20230704,20:54:00,108952,108952,108949,108952,7,0,0
20230704,20:55:00,108949,108955,108948,108952,14,0,0
20230704,20:56:00,108952,108955,108929,108932,22,0,0
20230704,20:57:00,108932,108940,108931,108939,10,0,0
20230704,20:58:00,108939,108946,108937,108945,11,0,0
20230704,20:59:00,108945,108946,108935,108939,19,0,0
20230704,21:00:00,108938,108940,108937,108939,8,0,0
20230704,21:01:00,108940,108951,108939,108951,21,0,0
20230704,21:02:00,108951,108954,108949,108950,7,0,0
20230704,21:03:00,108950,108950,108947,108948,4,0,0
20230704,21:04:00,108949,108956,108948,108952,22,0,0
20230704,21:05:00,108952,108954,108949,108952,7,0,0
20230704,21:06:00,108952,108953,108949,108950,6,0,0
20230704,21:07:00,108951,108953,108949,108952,5,0,0
20230704,21:08:00,108952,108952,108949,108952,4,0,0
20230704,21:09:00,108951,108951,108946,108946,7,0,0
20230704,21:10:00,108949,108950,108945,108947,9,0,0
20230704,21:11:00,108946,108946,108945,108946,3,0,0
20230704,21:12:00,108946,108947,108945,108945,3,0,0
20230704,21:13:00,108946,108948,108946,108947,4,0,0
20230704,21:14:00,108947,108947,108947,108947,1,0,0
20230704,21:15:00,108947,108947,108944,108944,2,0,0
20230704,21:16:00,108944,108947,108944,108944,11,0,0
20230704,21:17:00,108944,108947,108944,108947,4,0,0
20230704,21:18:00,108947,108957,108947,108957,12,0,0
20230704,21:19:00,108957,108959,108957,108959,3,0,0
20230704,21:20:00,108956,108959,108956,108958,4,0,0
20230704,21:21:00,108956,108961,108956,108960,7,0,0
20230704,21:22:00,108960,108960,108960,108960,1,0,0
20230704,21:23:00,108960,108960,108960,108960,1,0,0
20230704,21:24:00,108959,108961,108959,108961,3,0,0
20230704,21:25:00,108961,108961,108951,108952,7,0,0
20230704,21:26:00,108949,108950,108948,108949,5,0,0
20230704,21:27:00,108948,108950,108946,108947,8,0,0
20230704,21:28:00,108947,108947,108944,108944,2,0,0
20230704,21:29:00,108944,108950,108944,108949,4,0,0
20230704,21:30:00,108949,108949,108948,108949,3,0,0
20230704,21:31:00,108949,108949,108934,108937,7,0,0
20230704,21:32:00,108936,108940,108935,108935,11,0,0
20230704,21:33:00,108935,108935,108934,108935,3,0,0
20230704,21:34:00,108933,108935,108930,108930,5,0,0
20230704,21:35:00,108930,108931,108920,108921,10,0,0
20230704,21:36:00,108921,108921,108918,108920,12,0,0
20230704,21:37:00,108920,108921,108920,108921,2,0,0
20230704,21:38:00,108921,108921,108911,108911,10,0,0
20230704,21:39:00,108911,108911,108905,108908,4,0,0
20230704,21:40:00,108908,108909,108904,108904,7,0,0
20230704,21:41:00,108904,108905,108904,108905,4,0,4
20230704,21:42:00,108905,108907,108905,108907,2,0,0
20230704,21:43:00,108907,108910,108905,108907,6,0,0
20230704,21:44:00,108907,108910,108907,108910,2,0,0
20230704,21:45:00,108910,108911,108909,108910,4,0,0
20230704,21:46:00,108910,108914,108908,108913,9,0,0
20230704,21:47:00,108913,108913,108911,108911,2,0,0
20230704,21:48:00,108913,108913,108911,108911,6,0,0
20230704,21:49:00,108912,108914,108911,108913,5,0,0
20230704,21:50:00,108913,108913,108911,108911,2,0,0
20230704,21:51:00,108912,108913,108911,108913,3,0,0
20230704,21:52:00,108913,108913,108912,108912,2,0,0
20230704,21:53:00,108912,108912,108911,108911,2,0,0
20230704,21:54:00,108911,108911,108911,108911,1,0,0
20230704,21:55:00,108911,108911,108911,108911,1,0,0
20230704,21:56:00,108903,108906,108900,108900,8,0,8
20230704,21:57:00,108900,108907,108893,108895,12,0,0
20230704,21:58:00,108895,108898,108867,108880,36,0,0
20230704,21:59:00,108880,108880,108874,108876,9,0,0
20230704,22:00:00,108876,108879,108873,108878,10,0,0
20230704,22:01:00,108878,108878,108871,108874,5,0,0
20230704,22:02:00,108871,108871,108867,108868,12,0,0
20230704,22:03:00,108869,108869,108860,108860,5,0,0
20230704,22:04:00,108860,108867,108860,108867,4,0,0
20230704,22:05:00,108867,108867,108858,108858,10,0,0
20230704,22:06:00,108858,108858,108850,108851,25,0,0
20230704,22:07:00,108851,108852,108844,108847,14,0,0
20230704,22:08:00,108847,108847,108845,108846,6,0,0
20230704,22:09:00,108846,108850,108843,108850,10,0,0
20230704,22:10:00,108850,108851,108847,108847,7,0,0
20230704,22:11:00,108847,108860,108847,108860,10,0,0
20230704,22:12:00,108860,108860,108857,108857,2,0,0
20230704,22:13:00,108860,108874,108860,108871,14,0,0
20230704,22:14:00,108871,108871,108868,108868,2,0,0
20230704,22:15:00,108870,108870,108863,108869,8,0,0
20230704,22:16:00,108869,108870,108860,108863,11,0,0
20230704,22:17:00,108862,108865,108861,108862,8,0,0
20230704,22:18:00,108864,108864,108861,108862,3,0,0
20230704,22:19:00,108862,108862,108861,108861,2,0,6
20230704,22:20:00,108861,108862,108861,108861,3,0,6
20230704,22:21:00,108861,108862,108861,108862,4,0,5
20230704,22:22:00,108862,108862,108862,108862,1,0,5
20230704,22:23:00,108862,108864,108862,108864,4,0,5
20230704,22:24:00,108864,108867,108863,108863,4,0,0
20230704,22:25:00,108862,108864,108860,108860,8,0,0
20230704,22:26:00,108861,108861,108857,108860,5,0,0
20230704,22:27:00,108861,108861,108853,108855,5,0,0
20230704,22:28:00,108855,108855,108851,108851,5,0,0
20230704,22:29:00,108854,108854,108846,108847,9,0,0
20230704,22:30:00,108845,108848,108844,108848,9,0,0
20230704,22:31:00,108845,108848,108845,108848,4,0,0
20230704,22:32:00,108849,108850,108848,108849,4,0,0
20230704,22:33:00,108850,108856,108849,108856,10,0,0
20230704,22:34:00,108854,108856,108854,108856,2,0,0
20230704,22:35:00,108854,108862,108850,108850,13,0,0
20230704,22:36:00,108848,108848,108845,108845,6,0,6
20230704,22:37:00,108845,108846,108843,108844,10,0,6
20230704,22:38:00,108844,108845,108836,108838,14,0,5
20230704,22:39:00,108837,108839,108826,108829,43,0,0
20230704,22:40:00,108831,108833,108824,108831,44,0,0
20230704,22:41:00,108831,108831,108815,108820,47,0,0
20230704,22:42:00,108817,108820,108807,108809,45,0,0
20230704,22:43:00,108805,108819,108805,108815,19,0,0
20230704,22:44:00,108815,108818,108814,108814,11,0,0
20230704,22:45:00,108815,108816,108813,108816,7,0,0
20230704,22:46:00,108816,108816,108811,108814,4,0,0
20230704,22:47:00,108814,108815,108812,108812,10,0,0
20230704,22:48:00,108812,108817,108812,108816,14,0,5
20230704,22:49:00,108816,108822,108815,108822,15,0,5
20230704,22:50:00,108823,108830,108822,108827,14,0,0
20230704,22:51:00,108827,108828,108826,108828,3,0,6
20230704,22:52:00,108828,108839,108828,108839,6,0,6
20230704,22:53:00,108839,108842,108836,108842,25,0,5
20230704,22:54:00,108843,108851,108842,108851,15,0,0
20230704,22:55:00,108851,108852,108847,108851,13,0,0
20230704,22:56:00,108851,108853,108847,108852,11,0,6
20230704,22:57:00,108852,108853,108841,108841,14,0,0
20230704,22:58:00,108840,108842,108839,108842,6,0,0
20230704,22:59:00,108842,108842,108831,108834,18,0,0
20230704,23:00:00,108832,108835,108823,108823,15,0,0
20230704,23:01:00,108823,108829,108819,108826,15,0,2
20230704,23:02:00,108826,108826,108810,108810,12,0,7
20230704,23:03:00,108810,108810,108803,108810,28,0,2
20230704,23:04:00,108810,108816,108808,108809,21,0,7
20230704,23:05:00,108809,108809,108809,108809,1,0,9
20230704,23:06:00,108810,108811,108809,108810,7,0,7
20230704,23:07:00,108810,108810,108797,108806,18,0,2
20230704,23:08:00,108809,108810,108806,108807,5,0,2
20230704,23:09:00,108807,108817,108807,108817,12,0,5
20230704,23:10:00,108817,108829,108817,108826,8,0,2
20230704,23:11:00,108826,108829,108825,108825,4,0,2
20230704,23:12:00,108825,108825,108821,108823,5,0,2
20230704,23:13:00,108820,108821,108820,108821,2,0,8
20230704,23:14:00,108821,108831,108821,108822,15,0,7
20230704,23:15:00,108825,108830,108825,108827,6,0,2
20230704,23:16:00,108827,108829,108826,108826,6,0,7
20230704,23:17:00,108826,108835,108826,108835,8,0,2
20230704,23:18:00,108835,108835,108834,108834,2,0,2
20230704,23:19:00,108833,108835,108833,108835,3,0,2
20230704,23:20:00,108835,108835,108831,108833,3,0,2
20230704,23:21:00,108834,108834,108830,108830,3,0,5
20230704,23:22:00,108834,108834,108833,108834,3,0,2
20230704,23:23:00,108831,108832,108830,108831,14,0,7
20230704,23:24:00,108829,108829,108824,108825,4,0,2
20230704,23:25:00,108825,108825,108824,108824,2,0,9
20230704,23:26:00,108825,108825,108824,108824,2,0,8
20230704,23:27:00,108824,108826,108814,108817,9,0,2
20230704,23:28:00,108817,108818,108817,108818,2,0,2
20230704,23:29:00,108814,108823,108814,108821,19,0,7
20230704,23:30:00,108821,108821,108819,108819,3,0,9
20230704,23:31:00,108819,108821,108819,108819,3,0,9
20230704,23:32:00,108818,108818,108815,108816,5,0,9
20230704,23:33:00,108816,108817,108816,108817,2,0,9
20230704,23:34:00,108816,108816,108815,108815,4,0,9
20230704,23:35:00,108815,108815,108814,108814,4,0,9
20230704,23:36:00,108814,108814,108814,108814,1,0,10
20230704,23:37:00,108814,108814,108814,108814,1,0,10
20230704,23:38:00,108814,108816,108811,108816,8,0,2
20230704,23:39:00,108822,108822,108815,108817,9,0,2
20230704,23:40:00,108817,108817,108816,108817,3,0,8
20230704,23:41:00,108819,108824,108801,108802,15,0,2
20230704,23:42:00,108802,108802,108785,108799,22,0,2
20230704,23:43:00,108799,108805,108797,108802,13,0,2
20230704,23:44:00,108800,108805,108800,108801,9,0,2
20230704,23:45:00,108806,108814,108787,108787,48,0,2
20230704,23:46:00,108787,108803,108787,108802,27,0,7
20230704,23:47:00,108802,108802,108782,108782,19,0,2
20230704,23:48:00,108782,108789,108776,108779,32,0,2
20230704,23:49:00,108779,108780,108769,108774,32,0,2
20230704,23:50:00,108774,108775,108774,108775,4,0,9
20230704,23:51:00,108775,108790,108775,108789,14,0,8
20230704,23:52:00,108789,108793,108789,108790,8,0,8
20230704,23:53:00,108790,108790,108772,108786,17,0,7
20230704,23:54:00,108786,108790,108779,108788,19,0,2
20230704,23:55:00,108769,108774,108769,108769,19,0,5
20230704,23:56:00,108771,108771,108767,108767,27,0,10
20230704,23:57:00,108768,108775,108767,108775,20,0,11
20230704,23:58:00,108775,108788,108774,108787,15,0,8
20230704,23:59:00,108787,108788,108779,108784,5,0,13
20230705,00:00:00,108790,108804,108790,108791,7,0,56
